1,Bulls,4,omnikron,12,8,5,21,Vu Ma,12,6,6,25,Elite,1,Skee,5,0,6,10,slingshot,2,2,5,14
1,Jets,3,AspEctZ,8,9,2,17,Devastator_G1,14,3,3,19,Spartans,2,Moseidon,5,3,8,11,Tiberius,8,5,5,11
1,Express,3,kenbennedy,8,1,0,17,TheTerminiator,5,5,10,16,Knights,2,gabronies,2,2,5,8,whyuacow,6,2,4,14
1,Blizzard,3,Audacity,8,1,4,12,Ray Finkle,8,4,2,21,Hurricanes,2,Bearhawk02,5,5,9,12,Stanless,8,2,4,18
1,Dodgers,1,Kickpuncher,4,1,6,17,TheGamingBear,2,1,5,4,Tyrants,4,detto,9,1,7,19,jaybeeveee,5,2,3,14
1,Eclipse,5,Mbizzle Bruh,0,0,0,0,Spirit,0,0,0,0,Lightning,0,Minty,0,0,0,0,Skathi,0,0,0,0
1,Bears,3,Cardinal22,6,3,10,11,KaptainKillazz,5,3,9,9,Pirates,2,BillyBrickWall,6,2,4,18,Tempeszt,8,1,3,21
1,Outlaws,5,Hoosier__Daddy23,11,4,5,20,Outta Boost,9,4,10,14,Rhinos,0,Mikey,5,1,4,16,Rico,3,1,10,13
2,Dodgers,4,Kickpuncher,8,4,4,20,ph4yt3,7,1,3,16,Elite,1,GreenGoFantastic,1,0,6,5,Skee,5,0,5,11
2,Bulls,2,omnikron,5,3,6,19,Vu Ma,10,3,7,23,Tyrants,3,detto,9,6,13,18,TheLouzer,8,3,5,16
2,Outlaws,3,Chief,3,1,3,12,Outta Boost,4,1,9,20,Pirates,2,Markov,1,2,8,10,Tempeszt,6,0,10,16
2,Jets,1,Deathman,5,4,5,13,Devastator_G1,7,2,1,11,Knights,4,gabronies,9,7,9,15,whyuacow,11,1,1,18
2,Express,4,kenbennedy,10,3,4,16,MrIDontKnow,7,5,5,17,Spartans,1,Guardian,3,3,6,11,Tiberius,6,2,3,13
2,Eclipse,0,BrewTangClan,5,0,5,8,Mbizzle Bruh,0,3,5,8,Hurricanes,5,Bearhawk02,12,3,3,23,FROGDOG,9,6,6,20
2,Bears,2,HyperFangHyena,6,2,3,12,KaptainKillazz,7,4,8,11,Rhinos,3,Mikey,5,3,3,15,Rico,7,4,4,16
2,Blizzard,4,Kravenz,8,6,8,17,Ray Finkle,10,1,2,18,Lightning,1,Minty,6,6,4,13,Skathi,9,3,7,18
3,Knights,5,gabronies,12,3,4,14,Kingkris32,11,5,9,22,Spartans,0,Guardian,2,2,10,9,Moseidon,5,1,4,16
3,Bears,2,Cardinal22,6,3,9,17,HyperFangHyena,5,4,5,17,Outlaws,3,Hoosier__Daddy23,8,4,7,18,Outta Boost,9,4,7,16
3,Blizzard,3,Kravenz,10,2,4,25,Ray Finkle,7,6,6,22,Eclipse,2,Mbizzle Bruh,3,0,6,7,Silen7,8,1,14,19
3,Elite,2,GreenGoFantastic,6,2,2,12,slingshot,5,4,4,17,Tyrants,3,detto,6,6,8,12,TheLouzer,10,4,6,21
3,Express,2,MrIDontKnow,5,6,2,17,TheTerminiator,8,2,7,17,Jets,3,Deathman,7,3,2,13,Micah,7,3,14,16
3,Pirates,4,BillyBrickWall,12,2,4,20,Markov,4,1,4,8,Rhinos,1,Otaku,7,2,5,9,Rico,4,5,4,12
3,Hurricanes,2,FROGDOG,11,1,8,17,Stanless,3,2,4,13,Lightning,3,scipio,8,1,2,16,Skathi,6,3,6,14
3,Bulls,4,DarthRedRaider,9,5,6,14,Vu Ma,10,1,11,29,Dodgers,1,Kickpuncher,5,1,5,19,ph4yt3,6,2,11,12
4,Bears,1,Cardinal22,9,3,2,23,KaptainKillazz,4,6,5,11,Bulls,4,DarthRedRaider,8,1,1,13,omnikron,10,4,11,17
4,Lightning,5,scipio,11,3,3,16,Skathi,10,6,7,18,Spartans,0,Guardian,3,0,4,8,Moseidon,4,1,6,13
4,Dodgers,0,ph4yt3,4,3,9,6,TheGamingBear,3,3,2,9,Outlaws,5,Hoosier__Daddy23,10,7,2,20,Outta Boost,11,8,5,22
4,Eclipse,3,Silen7,8,4,3,23,Spirit,8,2,2,14,Jets,2,Deathman,8,2,7,11,Micah,5,2,6,9
4,Elite,0,GreenGoFantastic,1,4,6,5,Skee,8,0,6,12,Pirates,5,BillyBrickWall,16,6,4,25,Tempeszt,15,4,2,22
4,Rhinos,3,Mikey,5,5,5,14,Rico,10,3,12,22,Tyrants,2,jaybeeveee,10,4,7,20,TheLouzer,6,6,11,20
4,Hurricanes,3,Bombin,7,7,5,16,Stanless,10,6,7,21,Knights,2,Kingkris32,6,3,9,18,whyuacow,8,0,8,11
4,Blizzard,3,Audacity,6,4,1,16,Kravenz,11,1,3,31,Express,2,kenbennedy,9,2,7,13,TheTerminiator,4,3,11,6
5,Knights,3,gabronies,9,5,6,11,Kingkris32,10,3,7,25,Lightning,2,Minty,6,3,8,20,scipio,6,0,5,11
